발생일자,시설명,시설관리번호,압력,단위,자료 수집 TAG 설명,TAGSN,변경일자
2020020319,일산정수장,4128112315,1340,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020319,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020319,일산정수장,4128112315,3610,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020319,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020318,일산정수장,4128112315,1410,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020318,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020318,일산정수장,4128112315,3580,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020318,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020317,일산정수장,4128112315,1510,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020317,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020317,일산정수장,4128112315,4180,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020317,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020316,일산정수장,4128112315,1520,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020316,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020316,일산정수장,4128112315,4180,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020316,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020315,일산정수장,4128112315,1390,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020315,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020315,일산정수장,4128112315,4470,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020315,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020314,일산정수장,4128112315,1480,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020314,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020314,일산정수장,4128112315,4270,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020314,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020313,일산정수장,4128112315,1480,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020313,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020313,일산정수장,4128112315,4050,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020313,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020312,일산정수장,4128112315,1270,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020312,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020312,일산정수장,4128112315,3490,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020312,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020311,일산정수장,4128112315,1270,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020311,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020311,일산정수장,4128112315,3520,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020311,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020310,일산정수장,4128112315,1020,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020310,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020310,일산정수장,4128112315,4020,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020310,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020309,일산정수장,4128112315,1650,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020309,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020309,일산정수장,4128112315,4930,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020309,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020308,일산정수장,4128112315,1230,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020308,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020308,일산정수장,4128112315,5610,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020308,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020307,일산정수장,4128112315,1180,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020307,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020307,일산정수장,4128112315,5320,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020307,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020306,일산정수장,4128112315,1060,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020306,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020306,일산정수장,4128112315,4510,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020306,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020305,일산정수장,4128112315,1060,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020305,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020305,일산정수장,4128112315,4510,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020305,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020304,일산정수장,4128112315,1060,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020304,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020304,일산정수장,4128112315,4500,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020304,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020303,일산정수장,4128112315,1490,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020303,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020303,일산정수장,4128112315,4200,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020303,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020302,일산정수장,4128112315,1490,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020302,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020302,일산정수장,4128112315,4750,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020302,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020301,일산정수장,4128112315,1630,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020301,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020301,일산정수장,4128112315,4940,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020301,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020224,일산정수장,4128112315,1320,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020224,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020224,일산정수장,4128112315,5150,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020224,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020223,일산정수장,4128112315,1170,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020223,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020223,일산정수장,4128112315,5000,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020223,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020222,일산정수장,4128112315,1060,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020222,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020222,일산정수장,4128112315,4860,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020222,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020221,일산정수장,4128112315,1170,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020221,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020221,일산정수장,4128112315,4630,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020221,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020220,일산정수장,4128112315,1600,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020220,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020220,일산정수장,4128112315,4220,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020220,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020219,일산정수장,4128112315,1470,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020219,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020219,일산정수장,4128112315,4530,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020219,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020218,일산정수장,4128112315,1540,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020218,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020218,일산정수장,4128112315,4370,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020218,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020217,일산정수장,4128112315,1600,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020217,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020217,일산정수장,4128112315,4220,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020217,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020216,일산정수장,4128112315,1600,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020216,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020216,일산정수장,4128112315,4220,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020216,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020215,일산정수장,4128112315,1470,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020215,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020215,일산정수장,4128112315,4550,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020215,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020214,일산정수장,4128112315,1660,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020214,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020214,일산정수장,4128112315,4010,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020214,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020213,일산정수장,4128112315,1530,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020213,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020213,일산정수장,4128112315,3440,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020213,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020212,일산정수장,4128112315,1400,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020212,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020212,일산정수장,4128112315,3650,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020212,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020211,일산정수장,4128112315,1390,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020211,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020211,일산정수장,4128112315,3690,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020211,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020210,일산정수장,4128112315,1460,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020210,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020210,일산정수장,4128112315,3150,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020210,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020209,일산정수장,4128112315,1230,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020209,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020209,일산정수장,4128112315,2820,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020209,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020208,일산정수장,4128112315,860,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020208,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020208,일산정수장,4128112315,4350,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020208,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020207,일산정수장,4128112315,900,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020207,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020207,일산정수장,4128112315,4670,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020207,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020206,일산정수장,4128112315,910,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020206,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020206,일산정수장,4128112315,4670,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020206,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020205,일산정수장,4128112315,1020,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020205,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020205,일산정수장,4128112315,4590,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020205,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020204,일산정수장,4128112315,1290,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020204,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020204,일산정수장,4128112315,4420,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020204,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020203,일산정수장,4128112315,1290,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020203,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020203,일산정수장,4128112315,4420,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020203,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020202,일산정수장,4128112315,1530,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020202,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020202,일산정수장,4128112315,4520,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020202,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020201,일산정수장,4128112315,1630,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020201,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020201,일산정수장,4128112315,4270,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020201,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020124,일산정수장,4128112315,1700,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020124,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020124,일산정수장,4128112315,4160,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020124,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020123,일산정수장,4128112315,1830,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020123,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020123,일산정수장,4128112315,4090,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020123,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020122,일산정수장,4128112315,1710,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020122,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020122,일산정수장,4128112315,4420,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020122,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020121,일산정수장,4128112315,1820,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020121,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020121,일산정수장,4128112315,4130,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020121,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020120,일산정수장,4128112315,1850,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020120,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020120,일산정수장,4128112315,4050,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020120,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020119,일산정수장,4128112315,1740,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020119,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020119,일산정수장,4128112315,4350,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020119,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020118,일산정수장,4128112315,1430,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020118,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020118,일산정수장,4128112315,4500,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020118,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020117,일산정수장,4128112315,1160,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020117,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020117,일산정수장,4128112315,4540,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020117,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020116,일산정수장,4128112315,890,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020116,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020116,일산정수장,4128112315,4710,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020116,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020115,일산정수장,4128112315,640,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020115,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020115,일산정수장,4128112315,4410,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020115,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020114,일산정수장,4128112315,930,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020114,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020114,일산정수장,4128112315,3960,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020114,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020113,일산정수장,4128112315,1240,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020113,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020113,일산정수장,4128112315,3710,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020113,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020112,일산정수장,4128112315,1160,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020112,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020112,일산정수장,4128112315,3940,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020112,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020111,일산정수장,4128112315,1130,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020111,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020111,일산정수장,4128112315,3970,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020111,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020110,일산정수장,4128112315,1220,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020110,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020110,일산정수장,4128112315,3720,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020110,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020109,일산정수장,4128112315,1520,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020109,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020109,일산정수장,4128112315,3480,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020109,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020108,일산정수장,4128112315,990,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020108,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020108,일산정수장,4128112315,4440,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020108,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020107,일산정수장,4128112315,1070,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020107,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020107,일산정수장,4128112315,4540,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020107,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020106,일산정수장,4128112315,1020,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020106,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020106,일산정수장,4128112315,4580,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020106,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020105,일산정수장,4128112315,1110,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020105,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020105,일산정수장,4128112315,4510,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020105,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020104,일산정수장,4128112315,1510,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020104,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020104,일산정수장,4128112315,4280,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020104,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020103,일산정수장,4128112315,1620,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020103,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020103,일산정수장,4128112315,5070,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020103,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020102,일산정수장,4128112315,1570,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020102,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020102,일산정수장,4128112315,5250,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020102,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
2020020101,일산정수장,4128112315,1580,㎥,고양 일산(정) 능곡 계통 송수 유량 적산차,13823,
2020020101,일산정수장,4128112315,-48,㎥/h,일산(정) 능곡계통송수유량순시,5202,
2020020101,일산정수장,4128112315,5030,㎥,고양 일산(정) 일산 계통 송수 유량 적산차,13828,
2020020101,일산정수장,4128112315,1403,㎥/h,일산(정) 일산계통송수유량순시,5201,
